biz_no,company_name,company_size,company_type,industry_code,industry_name,zip_code,address,region,city_district,phone_number,email,fax_number,gfc_transaction_yn,group_transaction_yn,ked_transaction_yn,patent_transaction_yn,establish_date,corporate_reg_no,representative_name,national_pension,pension_count,pension_date,employee_count,jibun_address
6568801703,(주)더그린웨이,소상공인,주식회사,C28422,일반용 전기 조명장치 제조업,12248.0,"경기 남양주시 다산순환로 20, 7층 이에이 07-005호 (다산동)",경기,남양주시,,,,N,N,N,Y,20200403.0,1101117446944.0,장*환,4.0,4,20241231,4,경기 남양주시 다산동 6143번지 7층 이에이 07-005호
6128601941,(주)바이오피던스,소기업,주식회사,C10797,건강기능식품 제조업,12017.0,경기 남양주시 진접읍 팔야산단로11번길 17-27 (팔야리),경기,남양주시,02 957 0005,,02 962 3447,N,N,Y,Y,20200701.0,2841110236228.0,정*옥,20.0,18,20250326,18,경기 남양주시 진접읍 팔야리 41-3번지
5598102533,(주)하나비에스엔,소기업,주식회사,N75310,경비 및 경호 서비스업,12106.0,"경기 남양주시 순화궁로 272, 1동 11층 1116호 (별내동,동광비즈타워)",경기,남양주시,,,,N,N,N,N,20220315.0,1101118230271.0,윤*택,8.0,6,20241231,6,경기 남양주시 별내동 974-1번지 동광비즈타워 1동 11층 1116호
6688802762,(주)엠케이엠코퍼레이션,소기업,주식회사,J58222,응용 소프트웨어 개발 및 공급업,,,경기,남양주시,,,,N,N,N,N,20221219.0,2841110399729.0,최*용,4.0,4,20240327,4,경기 남양주시 화도읍 폭포로 403
8958800750,(주)소원콘텐츠,소상공인,주식회사,C14300,편조의복 제조업,12036.0,경기 남양주시 오남읍 진건오남로 861 (양지리),경기,남양주시,,,,N,N,N,N,20160302.0,2841110154016.0,이*지,10.0,7,20241231,7,경기 남양주시 오남읍 양지리 501-1번지
8648600825,(주)천태이엔지,소상공인,주식회사,C29174,기체 여과기 제조업,12017.0,경기 남양주시 진접읍 팔야로 57 (팔야리),경기,남양주시,031 575 0792,chuntae2846@naver.com,031 575 0793,N,N,N,Y,20180314.0,2841110187471.0,김*애,8.0,6,20250619,6,경기 남양주시 진접읍 팔야리 543번지
1328188224,기동안전(주),소기업,주식회사,C25994,금속 표시판 제조업,12028.0,"경기 남양주시 수동면 지둔로 196-27, 가동 (지둔리)",경기,남양주시,031 591 5478,set5000@naver.com,031 591 3337,N,N,Y,Y,20100202.0,2841110084825.0,백*회,9.0,10,20241231,10,경기 남양주시 수동면 지둔리 68-20번지 가동
1828702126,더프리콘(주),소기업,주식회사,L68122,비주거용 건물 개발 및 공급업,12096.0,"경기 남양주시 순화궁로 418, 현대그리너리캠퍼스별가람역 주건축물제1동 제9층 제비9-0021호 (별내동)",경기,남양주시,02 508 2366,,,N,N,N,N,20210722.0,1101117966695.0,김*희,3.0,7,20241231,7,경기 남양주시 별내동 865번지 현대그리너리캠퍼스별가람역 주건축물제1동 제9층 제비9-0021호
1658102416,(주)지성이엔씨,소상공인,주식회사,F42311,일반전기 공사업,12284.0,"경기 남양주시 다산지금로 202, 제5층 제에이에프05-0076,0077호 (다산동,현대테라타워디아이엠씨)",경기,남양주시,031 563 5155,dkcho419@nate.com,031 563 5156,N,N,N,N,20210716.0,2841110264344.0,조*규,3.0,6,20250613,6,"경기 남양주시 다산동 6250번지 현대테라타워디아이엠씨 제5층 제에이에프05-0076,0077호"
1328616894,(주)갈렉스스포츠,소상공인,주식회사,C14192,"근무복, 작업복 및 유사의복 제조업",,,경기,남양주시,070 74341240,,031 528 2868,N,N,N,N,20130610.0,2841110116503.0,이*원,8.0,7,20241231,7,"경기 남양주시 경강로294번길 34, 지하1층(삼패동)"
8988700882,(주)새론바스,소기업,주식회사,G46699,그 외 기타 건축자재 도매업,12201.0,경기 남양주시 와부읍 석실로율석길 113-11 (율석리),경기,남양주시,,,,N,N,N,N,20171114.0,1357110124603.0,권*인,14.0,12,20241231,12,경기 남양주시 와부읍 율석리 399-2번지
2678103574,(주)진지한상,소상공인,주식회사,C10751,도시락류 제조업,12106.0,"경기 남양주시 순화궁로 249, 엠동 디220호 (별내동,별내역 파라곤스퀘어)",경기,남양주시,,,,N,N,N,N,20240308.0,2841110439575.0,박*균,7.0,4,20241231,4,경기 남양주시 별내동 975-1번지 별내역 파라곤스퀘어 엠동 디220호
2548802753,(주)에스에이치피컴퍼니,소상공인,주식회사,C13999,그 외 기타 분류 안된 섬유제품 제조업,12248.0,"경기 남양주시 다산순환로 20, A동 3층 34호 (다산동,현대프리미어캠퍼스)",경기,남양주시,,,,N,N,N,N,20230117.0,1342110276348.0,남*동,11.0,8,20241231,8,경기 남양주시 다산동 6143번지 현대프리미어캠퍼스 A동 3층 34호
2158797641,위넥스툴(주),소기업,주식회사,G46622,"철물, 금속 파스너 및 수공구 도매업",12188.0,경기 남양주시 화도읍 경춘로 2477-28 (답내리),경기,남양주시,031 593 0901,,031 593 0906,N,N,N,N,20150108.0,1101115608570.0,주*환,5.0,6,20241231,6,경기 남양주시 화도읍 답내리 13-7번지
1328602798,(주)신성목공,소상공인,주식회사,C16229,기타 건축용 나무제품 제조업,12031.0,경기 남양주시 수동면 비룡로586번길 101-69,경기,남양주시,031 595 9392,sinsung2007@naver.com,031 595 9395,N,N,N,N,20120102.0,2841110101116.0,최*두,7.0,9,20241231,9,경기 남양주시 수동면 운수리 36-28번지
2798802688,(주)아이티비에스,소기업,주식회사,G46510,"컴퓨터 및 주변장치, 소프트웨어 도매업",12248.0,"경기 남양주시 다산순환로 20, 에이에이동 07-0012호 (다산동,다산현대프리미어캠퍼스 지식산업센터)",경기,남양주시,,,,N,N,N,N,20220628.0,2841110383144.0,전*열,6.0,6,20241231,6,경기 남양주시 다산동 6143번지 다산현대프리미어캠퍼스 지식산업센터 에이에이동 07-0012호
1328625694,(주)에이스에프에이,소상공인,주식회사,C28123,배전반 및 전기 자동제어반 제조업,12248.0,"경기 남양주시 다산중앙로19번길 17, F동 925호 (다산동,다산진건블루웨일지식산업센터1차)",경기,남양주시,031 562 6939,acefa01@naver.com,031 562 6940,N,N,N,N,20140418.0,2842110069982.0,조*제,5.0,5,20250429,5,경기 남양주시 다산동 6144번지 다산진건블루웨일지식산업센터1차 F동 925호
5378600146,이피정보통신(주),소상공인,주식회사,G46522,통신 방송장비 및 부품 도매업,12168.0,"경기 남양주시 화도읍 묵현로25번길 19 (묵현리,아이이피빌딩)",경기,남양주시,031 595 8111,sk2492000@naver.com,031 593 6541,N,N,N,N,20150626.0,2841110143499.0,홍*기,6.0,8,20250416,8,경기 남양주시 화도읍 묵현리 302-1번지 아이이피빌딩
1320285445,제이알광고기획,소기업,개인기업,C33910,간판 및 광고물 제조업,12242.0,경기 남양주시 경춘로773번길 12-23 (일패동),경기,남양주시,031 566 6377,,,N,N,N,Y,20090720.0,,장*근,12.0,11,20241231,11,경기 남양주시 일패동 65-30번지
1278641106,(주)스위트코리아,중기업,주식회사,E38322,비금속류 원료 재생업,12248.0,"경기 남양주시 다산중앙로 109, 5층 501-1호 (다산동)",경기,남양주시,031 996 9185,cjy2252@naver.com,031 996 9184,N,N,N,N,20120703.0,2844110067809.0,최*영,3.0,10,20240321,10,경기 남양주시 다산동 6089-3번지 5층 501-1호
6877100016,남양주21세기병원,중기업,개인기업,Q86201,일반 의원,12133.0,"경기 남양주시 진건읍 사릉로442번길 15, 외 3필지 (용정리)",경기,남양주시,,,,N,N,N,N,19971001.0,,이*희,,46,20241231,46,경기 남양주시 진건읍 용정리 769-3번지 외 3필지
2888801567,(주)본에프앤비,소기업,주식회사,C10129,육류 기타 가공 및 저장처리업 (가금류 제외),,,경기,남양주시,070 43545471,,,N,N,N,N,20200422.0,2841110230410.0,임*희,4.0,13,20200915,13,경기 남양주시 화도읍 수레로 1086
1328102681,골든베어상사(주),소상공인,주식회사,G46463,"장난감 및 취미, 오락용품 도매업",12253.0,경기 남양주시 미금로 31 (다산동),경기,남양주시,031 558 6883,,031 563 9445,N,N,N,N,19740414.0,1152110007259.0,김*석,12.0,11,20231231,11,경기 남양주시 다산동 4306-50번지
8758701291,중앙렌탈(주),소기업,주식회사,N76320,컴퓨터 및 사무용 기계 장비 임대업,,,경기,남양주시,,jrso1@naver.com,,N,N,N,N,20190627.0,2841110211311.0,권*현,5.0,5,20241231,5,경기 남양주시 화도읍 녹촌로106번길 51-6
3798801499,(주)미테르,소상공인,주식회사,C15129,가방 및 기타 보호용 케이스 제조업,12106.0,"경기 남양주시 순화궁로 249, M동 1106호 (별내동,별내파라곤스퀘어)",경기,남양주시,070 81135472,lyc0905@miter.co.kr,070 81135472,N,N,N,Y,20190520.0,1101117112652.0,이*철,8.0,6,20241231,6,경기 남양주시 별내동 975-1번지 별내파라곤스퀘어 M동 1106호
7238600733,동화양봉(주),소상공인,주식회사,C10799,그 외 기타 식료품 제조업,12047.0,경기 남양주시 오남읍 양지로대대울1길 15-25 (양지리),경기,남양주시,031 573 1842,80jin@naver.com,031 573 8842,N,N,N,N,20161124.0,2841110165998.0,이*모,8.0,8,20241231,8,경기 남양주시 오남읍 양지리 777-5번지
8328802271,(주)나루크린,소기업,주식회사,C25119,기타 구조용 금속제품 제조업,12033.0,"경기 남양주시 화도읍 비룡로 500, 다동 1층 (가곡리)",경기,남양주시,02 951 7288,,02 936 9546,N,N,Y,Y,20211201.0,1101118112239.0,김*배,9.0,18,20241231,18,경기 남양주시 화도읍 가곡리 9-7번지 다동 1층
5468603206,(주)미주소프트,소상공인,주식회사,J58222,응용 소프트웨어 개발 및 공급업,12106.0,"경기 남양주시 순화궁로 249, 엔611, 엔612호 (별내동,별내역 파라곤스퀘어 지식산업센터)",경기,남양주시,,,,N,N,N,N,20231019.0,2841110426382.0,김*식,6.0,4,20241231,4,"경기 남양주시 별내동 975-1번지 별내역 파라곤스퀘어 지식산업센터 엔611, 엔612호"
8328602753,(주)엔알컴퍼니,소상공인,주식회사,G46329,기타 가공식품 도매업,,,경기,남양주시,031 595 2518,,,N,N,Y,N,20230126.0,2841110402746.0,배*철,4.0,4,20241231,4,"경기 남양주시 화도읍 마석중앙로28번길 15, 402호"
1328187055,(주)효성산업,소기업,주식회사,C29171,산업용 냉장 및 냉동 장비 제조업,12128.0,경기 남양주시 진건읍 독정로솔숲길 14-33 (용정리),경기,남양주시,02 16884838,nki0565@naver.com,031 592 4839,N,N,N,Y,20091217.0,2841110083710.0,남*일,11.0,10,20250325,10,경기 남양주시 진건읍 용정리 231-12번지
1428137061,상현엔지니어링(주),소기업,주식회사,M72919,"기타 기술 시험, 검사 및 분석업",12284.0,"경기 남양주시 다산지금로 202, 6동 0067호 (다산동,현대테라타워디아이엠씨 제에이에프)",경기,남양주시,02 478 8191,,,N,N,N,Y,20110525.0,1345110171138.0,유*건,6.0,7,20241231,7,경기 남양주시 다산동 6250번지 현대테라타워디아이엠씨제에이에프 6동 0067호
1328150766,(주)하빈,소상공인,주식회사,C25119,기타 구조용 금속제품 제조업,12128.0,경기 남양주시 진건읍 독정로성지2길 117 (용정리),경기,남양주시,031 80226031,habin0917@naver.com,031 80226033,N,N,N,N,20030626.0,1152110047057.0,강*추,3.0,6,20250328,6,경기 남양주시 진건읍 용정리 34-2번지
1328629628,(주)태산종합상사,소기업,주식회사,C10742,천연 및 혼합조제 조미료 제조업,,,경기,남양주시,031 576 3698,joohappy9163@naver.com,031 576 2772,N,N,N,Y,20140828.0,2841110131212.0,주*혁,14.0,13,20241231,13,경기 남양주시 화도읍 재재기로74번길 72
1329192519,삼성하나안과,중기업,개인기업,Q86201,일반 의원,12011.0,"경기 남양주시 진접읍 장현천로 28, 702호 (장현리,우경메디프라자)",경기,남양주시,031 575 1175,,,N,N,N,N,20100310.0,,신*재,,8,20241231,8,경기 남양주시 진접읍 장현리 350-1번지 우경메디프라자 702호
6190176499,산들소리,소상공인,개인기업,R90232,자연공원 운영업,12100.0,경기 남양주시 불암산로59번길 48-31 (별내동),경기,남양주시,031 574 3252,,031 529 8874,N,N,N,Y,20050610.0,,장*열,,4,20241231,4,경기 남양주시 별내동 785-1번지
4808703204,(주)유스텍,소상공인,주식회사,M72121,건물 및 토목 엔지니어링 서비스업,12248.0,"경기 남양주시 다산순환로 20, 제9층 제디에이동 09-021호 (다산동,다산현대프리미어캠퍼스)",경기,남양주시,,,,N,N,N,N,20231206.0,2841110430838.0,이*희,7.0,9,20250613,9,경기 남양주시 다산동 6143번지 다산현대프리미어캠퍼스 제9층 제디에이동 09-021호
2148865712,(주)퀸즈아로마,중기업,주식회사,G46499,그 외 기타 생활용품 도매업,12106.0,"경기 남양주시 순화궁로 249, 엠2001호,엠2002호,엠2003호 (별내동,별내역파라곤스퀘어)",경기,남양주시,02 585 1139,shlee@queens-aroma.com,02 585 1192,N,N,N,N,20100913.0,1101114433069.0,이*호,10.0,11,20250623,11,"경기 남양주시 별내동 975-1번지 별내역파라곤스퀘어 엠2001호,엠2002호,엠2003호"
8618101024,(주)화영이엔씨,소상공인,주식회사,F42311,일반전기 공사업,12106.0,"경기 남양주시 순화궁로 249, 지식산업센터-1동 엔1801호, 엔1802호 (별내동,별내역파라곤스퀘어)",경기,남양주시,042 541 8744,ky7533@daum.net,,N,N,N,N,20180115.0,1647110074001.0,장*순,5.0,12,20250416,12,"경기 남양주시 별내동 975-1번지 별내역파라곤스퀘어 지식산업센터-1동 엔1801호, 엔1802호"
3328700946,(주)재림종합상사,중기업,주식회사,G46621,배관 및 냉ㆍ난방장치 도매업,,,경기,남양주시,031 574 1118,,031 574 1142,N,N,N,N,20180313.0,2841110187398.0,김*준,7.0,7,20241231,7,"경기 남양주시 화도읍 재재기로 105, 1동"
5628801655,(주)에이치티오인터내셔널,소상공인,주식회사,C20423,화장품 제조업,12113.0,"경기 남양주시 별내중앙로 26, 5층 504-에스81호 (별내동,진영엔타워)",경기,남양주시,,,,N,N,Y,Y,20201223.0,1101117728095.0,이*이,4.0,4,20250310,4,경기 남양주시 별내동 1006-2번지 진영엔타워 5층 504-에스81호
7358701561,그린플러스(주),소상공인,주식회사,F41226,조경 건설업,12258.0,"경기 남양주시 경춘로 468-40, 113동 204호 (다산동,힐스테이트황금산)",경기,남양주시,,,,N,N,N,N,20190514.0,2841110208847.0,이*순,3.0,4,20241231,4,경기 남양주시 다산동 3720번지 힐스테이트황금산 113동 204호
2128603787,(주)유신이엔씨,소기업,주식회사,F41229,기타 토목시설물 건설업,12205.0,"경기 남양주시 와부읍 수레로9번길 11, 4층 404호 (덕소리,선플렉스)",경기,남양주시,031 577 4102,yushin311@hanmail.net,031 577 4104,Y,N,N,N,20130307.0,1101115083566.0,이*원,14.0,13,20250415,13,경기 남양주시 와부읍 덕소리 483번지 선플렉스 4층 404호
1328109480,(주)보광타이어,소기업,주식회사,G46791,재생용 재료 수집 및 판매업,12091.0,경기 남양주시 순화궁로 574 (별내동),경기,남양주시,031 841 8827,musa419@naver.com,031 841 8820,N,Y,N,N,19940318.0,1152110014072.0,김*환,6.0,10,20231231,10,경기 남양주시 별내동 2195-6번지
2158751096,(주)비웰컴즈,소기업,주식회사,G46329,기타 가공식품 도매업,12248.0,"경기 남양주시 다산중앙로19번길 21, F동 9층 911호 (다산동,다산진건블루웨일지식산업센터1차)",경기,남양주시,02 15669981,,02 422 6332,N,N,N,N,20110307.0,1101114549501.0,박*환,8.0,8,20241231,8,경기 남양주시 다산동 6144번지 다산진건블루웨일지식산업센터1차 F동 9층 911호
1328194482,(주)한성,소상공인,주식회사,C23211,정형 내화 요업제품 제조업,12032.0,경기 남양주시 화도읍 비룡로411번안길 9 (가곡리),경기,남양주시,031 595 8007,0315958007@hanmail.net,031 595 8005,N,N,N,Y,20101214.0,2841110091747.0,조*식,8.0,8,20250620,8,경기 남양주시 화도읍 가곡리 112-12번지
8408802762,(주)후어,소상공인,주식회사,C14300,편조의복 제조업,12037.0,경기 남양주시 오남읍 진건오남로숫돌2길 34 (오남리),경기,남양주시,,,,N,N,Y,Y,20230214.0,2841110404221.0,이*윤,10.0,9,20241231,9,경기 남양주시 오남읍 오남리 119-6번지
5418802735,(주)더스토리,소기업,주식회사,M71531,경영 컨설팅업,12133.0,"경기 남양주시 진건읍 사릉로 448-1, 1층 (용정리)",경기,남양주시,,,,N,N,N,N,20220928.0,2841110392161.0,안*영,3.0,5,20241231,5,경기 남양주시 진건읍 용정리 799-1번지 1층
1198674644,강산에프에이(주),소상공인,주식회사,C28123,배전반 및 전기 자동제어반 제조업,12248.0,"경기 남양주시 다산순환로 20, 제6층 제비에이06-005호 (다산동,다산현대프리미어캠퍼스)",경기,남양주시,031 925 9307,hes4615@hanmail.net,031 925 9308,N,N,N,Y,20130703.0,1101115174084.0,정*준,8.0,7,20250526,7,경기 남양주시 다산동 6143번지 다산현대프리미어캠퍼스 제6층 제비에이06-005호
